,학교종류명,설립구분,표준학교코드,학교명,영문학교명,관할조직명,도로명우편번호,도로명주소,도로명상세주소,전화번호,홈페이지주소,팩스번호,남녀공학구분명,고등학교구분명,산업체특별학급존재여부,고등학교일반실업구분명,특수목적고등학교계열명,입시전후기구분명,주야구분명,설립일자,개교기념일,시도교육청코드,시도교육청명,소재지명,주야과정,계열명,학과명,적재일시,위도,경도,위경도
900,초등학교,공립,7031143,서울신사초등학교,Seoul Shinsa Elementary School,서울특별시서부교육지원청,3442,서울특별시 은평구 가좌로 275-2,/ 서울신사초등학교 (신사동),02-373-9356,http://www.shinsa.es.kr,02-309-5424,남여공학,,N,일반계,,전기,주간,19801024,19801024,B10,서울특별시교육청,서울특별시,,,,20211108,37.59283483,126.9119832,"(37.59283483,126.9119832)"
901,초등학교,공립,7031142,서울신북초등학교,Seoul Sinbuk Elementary School,서울특별시서부교육지원청,3941,서울특별시 마포구 월드컵북로38길 26,/ 서울신북초등학교 (중동),02-303-6884,http://www.sinbuk.es.kr,02-309-5606,남여공학,,N,일반계,,전기,주간,19821101,19821111,B10,서울특별시교육청,서울특별시,,,,20211108,37.57110496,126.9053603,"(37.57110496,126.9053603)"
902,초등학교,공립,7031141,서울신도초등학교,Seoul Sindo Elementary School,서울특별시서부교육지원청,3310,서울특별시 은평구 진관1로 77-23,/ 서울신도초등학교 (진관동),02-352-3692,http://www.sindo.es.kr,02-352-2788,남여공학,,N,해당없음,,전기,주간,19281201,19281201,B10,서울특별시교육청,서울특별시,,,,20211108,37.63293843,126.9291989,"(37.63293843,126.9291989)"
903,초등학교,공립,7031140,서울수색초등학교,Seoul Susaek Elementary School,서울특별시서부교육지원청,3489,서울특별시 은평구 수색로16길 21,(수색동),02-372-8286,http://www.susaek.es.kr,02-309-1149,남여공학,,N,일반계,,전기,주간,19350401,19350401,B10,서울특별시교육청,서울특별시,,,,20211108,37.58517215,126.8960121,"(37.58517215,126.8960121)"
904,초등학교,공립,7031139,서울소의초등학교,Seoul Soeui Elementary School,서울특별시서부교육지원청,4202,서울특별시 마포구 마포대로24길 42,(아현동/소의초등학교),02-362-6571,http://www.soeui.es.kr,02-393-9391,남여공학,,N,일반계,,전기,주간,19330501,19451101,B10,서울특별시교육청,서울특별시,,,,20211108,37.55278186,126.9606556,"(37.55278186,126.9606556)"
905,초등학교,공립,7031138,서울성원초등학교,Seoul Seongwon Elementary School,서울특별시서부교육지원청,3939,서울특별시 마포구 월드컵로36길 34,(성산동),02-305-7201,http://sungwon.sen.es.kr,02-309-3887,남여공학,,N,일반계,,전기,주간,19861022,19861021,B10,서울특별시교육청,서울특별시,,,,20211108,37.56697656,126.9050853,"(37.56697656,126.9050853)"
906,초등학교,공립,7031137,서울성서초등학교,Seoul Seongseo Elementary School,서울특별시서부교육지원청,3968,서울특별시 마포구 성미산로7길 24,(성산동),02-3141-9544,http://www.sseo.es.kr,02-3141-9549,남여공학,,N,일반계,,전기,주간,19831203,19840523,B10,서울특별시교육청,서울특별시,,,,20211108,37.56059575,126.9109242,"(37.56059575,126.9109242)"
907,초등학교,공립,7031136,서울성산초등학교,Seoul Seongsan Elementary School,서울특별시서부교육지원청,4023,서울특별시 마포구 양화로3길 94,/ 서울성산초등학교 (합정동),02-334-1951,http://www.ssc.es.kr,02-337-9143,남여공학,,N,일반계,,전기,주간,19690301,19690301,B10,서울특별시교육청,서울특별시,,,,20211108,37.55342789,126.9109504,"(37.55342789,126.9109504)"
908,초등학교,공립,7031135,서울서신초등학교,Seoul Seosin Elementary School,서울특별시서부교육지원청,3444,서울특별시 은평구 은평터널로 150,(신사동),02-3152-0702,http://susin.es.kr,02-3152-0706,남여공학,,N,해당없음,,전기,주간,20050301,20050428,B10,서울특별시교육청,서울특별시,,,,20211108,37.59229405,126.9073823,"(37.59229405,126.9073823)"
909,초등학교,공립,7031134,서울서교초등학교,Seoul Seokyo Elementary School,서울특별시서부교육지원청,4054,서울특별시 마포구 와우산로23길 20-27,(서교동),02 3143-0673,http://seokyo.es.kr,02-323-1465,남여공학,,N,일반계,,전기,주간,19620712,19620712,B10,서울특별시교육청,서울특별시,,,,20211108,37.55488903,126.9243787,"(37.55488903,126.9243787)"
910,초등학교,공립,7031133,서울서강초등학교,Seoul Seogang Elementary School,서울특별시서부교육지원청,4067,서울특별시 마포구 독막로 113,(상수동/서강초등학교),02-334-2410,http://www.sogang.es.kr,02-338-5642,남여공학,,N,일반계,,전기,주간,19370401,19380607,B10,서울특별시교육청,서울특별시,,,,20211108,37.54869715,126.9268951,"(37.54869715,126.9268951)"
911,초등학교,공립,7031132,서울상지초등학교,Seoul Sangji Elementary School,서울특별시서부교육지원청,3905,서울특별시 마포구 월드컵로42길 30,/ 서울상지초등학교 (상암동),02-303-9009,http://www.seoulsangji.es.kr,02-303-4906,남여공학,,N,해당없음,,전기,주간,20070605,20070605,B10,서울특별시교육청,서울특별시,,,,20211108,37.57975102,126.8820736,"(37.57975102,126.8820736)"
912,초등학교,공립,7031131,서울상암초등학교,Seoul Sangam Elementary School,서울특별시서부교육지원청,3912,서울특별시 마포구 월드컵북로 353,(상암동/상암초등학교),02-375-8891,http://sangam.sen.es.kr/,02-375-8894,남여공학,,N,일반계,,전기,주간,19720710,19720710,B10,서울특별시교육청,서울특별시,,,,20211108,37.57633795,126.8923441,"(37.57633795,126.8923441)"
913,초등학교,공립,7031130,서울상신초등학교,Seoul Sangsin Elementary School,서울특별시서부교육지원청,3439,서울특별시 은평구 가좌로 361,(신사동),02-303-4245,http://www.sangsin.es.kr,02-309-3851,남여공학,,N,일반계,,전기,주간,19820707,19821111,B10,서울특별시교육청,서울특별시,,,,20211108,37.59755372,126.9046049,"(37.59755372,126.9046049)"
914,초등학교,공립,7031129,서울불광초등학교,Seoul Bulgwang Elementary School,서울특별시서부교육지원청,3358,서울특별시 은평구 불광로 51,/ 서울불광초등학교 (불광동),02-355-1979,http://www.bulgwang.es.kr,02-354-9616,남여공학,,N,일반계,,전기,주간,19620418,19620418,B10,서울특별시교육청,서울특별시,,,,20211108,37.61342945,126.9307187,"(37.61342945,126.9307187)"
915,초등학교,공립,7031128,서울북한산초등학교,Seoul Bukhansan Elementary School,서울특별시서부교육지원청,3307,서울특별시 은평구 대서문길 42-3,/ 서울북한산초등학교 (진관동),02-359-9824,http://www.bukhansan.es.kr,02-385-7844,남여공학,,N,일반계,,전기,주간,19661206,19670325,B10,서울특별시교육청,서울특별시,,,,20211108,37.65363208,126.9504624,"(37.65363208,126.9504624)"
916,초등학교,공립,7031127,서울북성초등학교,Seoul Buksung Elementary School,서울특별시서부교육지원청,3769,서울특별시 서대문구 북아현로1나길 22,(북아현동/ 북성초등학교),02-362-0669,http://seoulbuksung.sen.es.kr,02-362-1291,남여공학,,N,일반계,,전기,주간,19411101,19411101,B10,서울특별시교육청,서울특별시,,,,20211108,37.55963212,126.9518349,"(37.55963212,126.9518349)"
917,초등학교,공립,7031126,서울북가좌초등학교,Seoul Bukgajwa Elementary School,서울특별시서부교육지원청,3714,서울특별시 서대문구 거북골로19길 20,(북가좌동/ 서울북가좌초등학교),02-372-4024,http://www.bukgajwa.es.kr,02-302-0127,남여공학,,N,일반계,,전기,주간,19681223,19690324,B10,서울특별시교육청,서울특별시,,,,20211108,37.57722021,126.9077782,"(37.57722021,126.9077782)"
918,초등학교,공립,7031125,서울미동초등학교,Seoul Midong Elementary School,서울특별시서부교육지원청,3740,서울특별시 서대문구 충정로 52,(미근동/ 서울미동초등학교),02-364-6524,http://www.smidong.es.kr,02-364-2599,남여공학,,N,일반계,,전기,주간,18960501,18960501,B10,서울특별시교육청,서울특별시,,,,20211108,37.56335057,126.9658861,"(37.56335057,126.9658861)"
919,초등학교,공립,7031124,서울망원초등학교,Seoul Mangwon Elementary School,서울특별시서부교육지원청,3955,서울특별시 마포구 방울내로5길 28,(망원동/ 망원초등학교),02-334-5188,http://mangwon.sen.es.kr,02-324-8415,남여공학,,N,일반계,,전기,주간,19831231,19841026,B10,서울특별시교육청,서울특별시,,,,20211108,37.56088948,126.9007631,"(37.56088948,126.9007631)"
920,초등학교,공립,7031123,서울마포초등학교,Seoul Mapo Elementary School,서울특별시서부교육지원청,4171,서울특별시 마포구 도화2길 64,/ 서울 마포초등학교 (도화동),02-712-0852,http://mapo.es.kr,02-712-5932,남여공학,,N,일반계,,전기,주간,19100624,19110612,B10,서울특별시교육청,서울특별시,,,,20211108,37.53860225,126.949816,"(37.53860225,126.949816)"
921,초등학교,공립,7031122,서울동교초등학교,Seoul Dong-gyo Elementary School,서울특별시서부교육지원청,3959,서울특별시 마포구 월드컵로25길 86,/ 동교초등학교 (망원동),02-324-5091,www.donggyo.es.kr,02-324-5094,남여공학,,N,일반계,,전기,주간,19740901,19750418,B10,서울특별시교육청,서울특별시,,,,20211108,37.55862448,126.9024006,"(37.55862448,126.9024006)"
922,초등학교,공립,7031121,서울대조초등학교,Seoul Daejo Elementary School,서울특별시서부교육지원청,3388,서울특별시 은평구 연서로18길 17,(대조동),02-355-3784,http://www.daejo.es.kr,02-356-7934,남여공학,,N,일반계,,전기,주간,19670915,19671124,B10,서울특별시교육청,서울특별시,,,,20211108,37.61357914,126.9193022,"(37.61357914,126.9193022)"
923,초등학교,공립,7031120,서울대은초등학교,Seoul Dae-eun Elementary School,서울특별시서부교육지원청,3391,서울특별시 은평구 통일로69길 12-15,/ 서울대은초등학교 (대조동),02-388-0833,www.daeeun.es.kr,02-388-0837,남여공학,,N,일반계,,전기,주간,19821008,19821008,B10,서울특별시교육청,서울특별시,,,,20211108,37.61236712,126.9258698,"(37.61236712,126.9258698)"
924,초등학교,공립,7031119,서울대신초등학교,Seoul Daesin Elementary School,서울특별시서부교육지원청,3767,서울특별시 서대문구 이화여대2길 27,(대현동/ 서울대신초등학교),02-363-1994,http://sds.sen.es.kr,02-364-7340,남여공학,,N,일반계,,전기,주간,19650310,19650310,B10,서울특별시교육청,서울특별시,,,,20211108,37.55794755,126.9480572,"(37.55794755,126.9480572)"
925,초등학교,공립,7031118,서울녹번초등학교,Seoul Nokbeon Elementary School,서울특별시서부교육지원청,3380,서울특별시 은평구 녹번로1길 1,(녹번동/ 서울녹번초등학교),02-386-0753,http://nokbun.sen.es.kr,02-352-1194,남여공학,,N,일반계,,전기,주간,19820924,19820924,B10,서울특별시교육청,서울특별시,,,,20211108,37.60458339,126.9257463,"(37.60458339,126.9257463)"
926,초등학교,공립,7031117,서울금화초등학교,Seoul Geumhwa Elementary School,서울특별시서부교육지원청,3735,서울특별시 서대문구 통일로 165,(천연동/서울금화초등학교),02-364-9264,http://www.geumhwa.es.kr,02-392-4318,남여공학,,N,일반계,,전기,주간,19240324,19240401,B10,서울특별시교육청,서울특별시,,,,20211108,37.56882755,126.9629414,"(37.56882755,126.9629414)"
927,초등학교,공립,7031116,서울구현초등학교,Seoul Guhyun Elementary School,서울특별시서부교육지원청,3428,서울특별시 은평구 갈현로15길 51,(구산동/구현초등학교),02-352-5518,http://guhyun.es.kr,02-352-5514,남여공학,,N,해당없음,,전기,주간,20081231,20090427,B10,서울특별시교육청,서울특별시,,,,20211108,37.60984462,126.9057802,"(37.60984462,126.9057802)"
928,초등학교,공립,7031115,서울구산초등학교,Seoul Gusan Elementary School,서울특별시서부교육지원청,3426,서울특별시 은평구 서오릉로15길 16,(구산동/ 구산초등학교),02-387-7487,http://gusan.sen.es.kr,02-356-9686,남여공학,,N,일반계,,전기,주간,19771129,19771129,B10,서울특별시교육청,서울특별시,,,,20211108,37.61275096,126.9093765,"(37.61275096,126.9093765)"
929,초등학교,공립,7031114,서울공덕초등학교,Seoul Gongduck Elementary School,서울특별시서부교육지원청,4214,서울특별시 마포구 만리재옛길 13,(공덕동/ 공덕초등학교),02-703-6069,http://kongduck.sen.es.kr,02-703-6068,남여공학,,N,일반계,,전기,주간,19440411,19440411,B10,서울특별시교육청,서울특별시,,,,20211108,37.54580335,126.9548231,"(37.54580335,126.9548231)"
930,초등학교,공립,7031113,서울고은초등학교,Seoul Goeun Elementary School,서울특별시서부교육지원청,3645,서울특별시 서대문구 모래내로 441,(홍제동/ 서울고은초등학교),02-396-2652,http://goeun.sen.go.kr,02-396-2624,남여공학,,N,일반계,,전기,주간,19711203,19711203,B10,서울특별시교육청,서울특별시,,,,20211108,37.58500184,126.9439749,"(37.58500184,126.9439749)"
931,초등학교,공립,7031112,서울갈현초등학교,Seoul Galhyun Elementary School,서울특별시서부교육지원청,3331,서울특별시 은평구 연서로29길 31,/ 갈현초등학교 (갈현동),02-355-0835,http://www.galhyun.es.kr,02-352-2802,남여공학,,N,일반계,,전기,주간,19661202,19670313,B10,서울특별시교육청,서울특별시,,,,20211108,37.61977964,126.9166834,"(37.61977964,126.9166834)"
932,초등학교,사립,7031111,명지초등학교,Myongji Elementary School,서울특별시서부교육지원청,3656,서울특별시 서대문구 명지2길 32-20,(홍은동),02-372-2872,http://www.myongji.net,02-375-6996,남여공학,,N,일반계,,전기,주간,19670315,19670315,B10,서울특별시교육청,서울특별시,,,,20211108,37.58362994,126.9282315,"(37.58362994,126.9282315)"
933,초등학교,사립,7031110,경기초등학교,Kyonggi Elementary School,서울특별시서부교육지원청,3746,서울특별시 서대문구 경기대로9길 10,(충정로2가/경기초등학교),02-363-2908,http://www.kyonggicho.es.kr,02-3146-9581,남여공학,,N,일반계,,전기,주간,19641203,19641203,B10,서울특별시교육청,서울특별시,,,,20211108,37.56511029,126.9628606,"(37.56511029,126.9628606)"
934,초등학교,공립,7021205,서울양원숲초등학교,Seoul,서울특별시동부교육지원청,2057,서울특별시 중랑구 양원역로 95,(망우동/ 서울양원숲초등학교),02-111-1111,http://,,남여공학,,N,,,전기,주간,20220301,20220301,B10,서울특별시교육청,서울특별시,,,,20211108,37.6090134,127.1052584,"(37.6090134,127.1052584)"
935,초등학교,공립,7021181,서울새솔초등학교,Seoul Saesol Elementary School,서울특별시동부교육지원청,2055,서울특별시 중랑구 신내역로1길 164,(신내동/서울새솔초등학교),02-490-2500,http://www.saesol.es.kr,02-490-2590,남여공학,,N,해당없음,,후기,주간,20140301,20140501,B10,서울특별시교육청,서울특별시,,,,20211108,37.6179524,127.1113284,"(37.6179524,127.1113284)"
936,초등학교,사립,7021168,서울삼육초등학교,SEOUL SAHMYOOK ELEMENTARY SCHOOL,서울특별시동부교육지원청,2458,서울특별시 동대문구 회기로10길 63,/ 서울삼육초등학교 (회기동),02-966-4859,http://seoul36.es.kr,02-969-4183,남여공학,,N,일반계,,전기,주간,19190401,19131001,B10,서울특별시교육청,서울특별시,,,,20211108,37.5887715,127.0471713,"(37.5887715,127.0471713)"
